,Generator,Time,Value,Zones,Type
4714,PORT_WESTWARD_1_GEN_2,59,0,PNW,Gas
4715,PORT_WESTWARD_1_GEN_2,60,0,PNW,Gas
4716,PORT_WESTWARD_1_GEN_2,61,0,PNW,Gas
4717,PORT_WESTWARD_1_GEN_2,62,0,PNW,Gas
4718,PORT_WESTWARD_1_GEN_2,63,0,PNW,Gas
4719,PORT_WESTWARD_1_GEN_2,64,0,PNW,Gas
4720,PORT_WESTWARD_1_GEN_2,65,0,PNW,Gas
4721,PORT_WESTWARD_1_GEN_2,66,0,PNW,Gas
4722,PORT_WESTWARD_1_GEN_2,67,0,PNW,Gas
4723,PORT_WESTWARD_1_GEN_2,68,0,PNW,Gas
4724,PORT_WESTWARD_1_GEN_2,69,0,PNW,Gas
4725,PORT_WESTWARD_1_GEN_2,70,0,PNW,Gas
4726,PORT_WESTWARD_1_GEN_2,71,0,PNW,Gas
4727,PORT_WESTWARD_1_GEN_2,72,0,PNW,Gas
4728,ALDEN_BAILEY_LOKI,49,0,PNW,Gas
4729,ALDEN_BAILEY_LOKI,50,0,PNW,Gas
4730,ALDEN_BAILEY_LOKI,51,0,PNW,Gas
4731,ALDEN_BAILEY_LOKI,52,0,PNW,Gas
4732,ALDEN_BAILEY_LOKI,53,0,PNW,Gas
4733,ALDEN_BAILEY_LOKI,54,0,PNW,Gas
4734,ALDEN_BAILEY_LOKI,55,0,PNW,Gas
4735,ALDEN_BAILEY_LOKI,56,0,PNW,Gas
4736,ALDEN_BAILEY_LOKI,57,0,PNW,Gas
4737,ALDEN_BAILEY_LOKI,58,0,PNW,Gas
4738,ALDEN_BAILEY_LOKI,59,0,PNW,Gas
4739,ALDEN_BAILEY_LOKI,60,0,PNW,Gas
4740,ALDEN_BAILEY_LOKI,61,0,PNW,Gas
4741,ALDEN_BAILEY_LOKI,62,0,PNW,Gas
4742,ALDEN_BAILEY_LOKI,63,0,PNW,Gas
4743,ALDEN_BAILEY_LOKI,64,0,PNW,Gas
4744,ALDEN_BAILEY_LOKI,65,0,PNW,Gas
4745,ALDEN_BAILEY_LOKI,66,0,PNW,Gas
4746,ALDEN_BAILEY_LOKI,67,0,PNW,Gas
4747,ALDEN_BAILEY_LOKI,68,0,PNW,Gas
4748,ALDEN_BAILEY_LOKI,69,0,PNW,Gas
4749,ALDEN_BAILEY_LOKI,70,0,PNW,Gas
4750,ALDEN_BAILEY_LOKI,71,0,PNW,Gas
4751,ALDEN_BAILEY_LOKI,72,0,PNW,Gas
4752,RATHDRUMPWR_STG1,49,0,PNW,Gas
4753,RATHDRUMPWR_STG1,50,0,PNW,Gas
4754,RATHDRUMPWR_STG1,51,0,PNW,Gas
4755,RATHDRUMPWR_STG1,52,0,PNW,Gas
4756,RATHDRUMPWR_STG1,53,0,PNW,Gas
4757,RATHDRUMPWR_STG1,54,0,PNW,Gas
4758,RATHDRUMPWR_STG1,55,0,PNW,Gas
4759,RATHDRUMPWR_STG1,56,0,PNW,Gas
4760,RATHDRUMPWR_STG1,57,0,PNW,Gas
4761,RATHDRUMPWR_STG1,58,0,PNW,Gas
4762,RATHDRUMPWR_STG1,59,0,PNW,Gas
4763,RATHDRUMPWR_STG1,60,0,PNW,Gas
4764,RATHDRUMPWR_STG1,61,0,PNW,Gas
4765,RATHDRUMPWR_STG1,62,0,PNW,Gas
4766,RATHDRUMPWR_STG1,63,0,PNW,Gas
4767,RATHDRUMPWR_STG1,64,0,PNW,Gas
4768,RATHDRUMPWR_STG1,65,0,PNW,Gas
4769,RATHDRUMPWR_STG1,66,0,PNW,Gas
4770,RATHDRUMPWR_STG1,67,0,PNW,Gas
4771,RATHDRUMPWR_STG1,68,0,PNW,Gas
4772,RATHDRUMPWR_STG1,69,0,PNW,Gas
4773,RATHDRUMPWR_STG1,70,0,PNW,Gas
4774,RATHDRUMPWR_STG1,71,0,PNW,Gas
4775,RATHDRUMPWR_STG1,72,0,PNW,Gas
4776,HERMISTON_4,49,0,PNW,Gas
4777,HERMISTON_4,50,0,PNW,Gas
4778,HERMISTON_4,51,0,PNW,Gas
4779,HERMISTON_4,52,0,PNW,Gas
4780,HERMISTON_4,53,0,PNW,Gas
4781,HERMISTON_4,54,0,PNW,Gas
4782,HERMISTON_4,55,0,PNW,Gas
4783,HERMISTON_4,56,0,PNW,Gas
4784,HERMISTON_4,57,0,PNW,Gas
4785,HERMISTON_4,58,0,PNW,Gas
4786,HERMISTON_4,59,0,PNW,Gas
4787,HERMISTON_4,60,0,PNW,Gas
4788,HERMISTON_4,61,0,PNW,Gas
4789,HERMISTON_4,62,0,PNW,Gas
4790,HERMISTON_4,63,0,PNW,Gas
4791,HERMISTON_4,64,0,PNW,Gas
4792,HERMISTON_4,65,0,PNW,Gas
4793,HERMISTON_4,66,0,PNW,Gas
4794,HERMISTON_4,67,0,PNW,Gas
4795,HERMISTON_4,68,0,PNW,Gas
4796,HERMISTON_4,69,0,PNW,Gas
4797,HERMISTON_4,70,0,PNW,Gas
4798,HERMISTON_4,71,0,PNW,Gas
4799,HERMISTON_4,72,0,PNW,Gas
4800,HERMISTON_3,49,0,PNW,Gas
4801,HERMISTON_3,50,0,PNW,Gas
4802,HERMISTON_3,51,0,PNW,Gas
4803,HERMISTON_3,52,0,PNW,Gas
4804,HERMISTON_3,53,0,PNW,Gas
4805,HERMISTON_3,54,0,PNW,Gas
4806,HERMISTON_3,55,0,PNW,Gas
4807,HERMISTON_3,56,0,PNW,Gas
4808,HERMISTON_3,57,0,PNW,Gas
4809,HERMISTON_3,58,0,PNW,Gas
4810,HERMISTON_3,59,0,PNW,Gas
4811,HERMISTON_3,60,0,PNW,Gas
4812,HERMISTON_3,61,0,PNW,Gas
4813,HERMISTON_3,62,0,PNW,Gas
4814,HERMISTON_3,63,0,PNW,Gas
4815,HERMISTON_3,64,0,PNW,Gas
4816,HERMISTON_3,65,0,PNW,Gas
4817,HERMISTON_3,66,0,PNW,Gas
4818,HERMISTON_3,67,0,PNW,Gas
4819,HERMISTON_3,68,0,PNW,Gas
4820,HERMISTON_3,69,0,PNW,Gas
4821,HERMISTON_3,70,0,PNW,Gas
4822,HERMISTON_3,71,0,PNW,Gas
4823,HERMISTON_3,72,0,PNW,Gas
4824,HERMISTON_2,49,0,PNW,Gas
4825,HERMISTON_2,50,0,PNW,Gas
4826,HERMISTON_2,51,0,PNW,Gas
4827,HERMISTON_2,52,0,PNW,Gas
4828,HERMISTON_2,53,0,PNW,Gas
4829,HERMISTON_2,54,0,PNW,Gas
4830,HERMISTON_2,55,0,PNW,Gas
4831,HERMISTON_2,56,0,PNW,Gas
4832,HERMISTON_2,57,0,PNW,Gas
4833,HERMISTON_2,58,0,PNW,Gas
4834,HERMISTON_2,59,0,PNW,Gas
4835,HERMISTON_2,60,0,PNW,Gas
4836,HERMISTON_2,61,0,PNW,Gas
4837,HERMISTON_2,62,0,PNW,Gas
4838,HERMISTON_2,63,0,PNW,Gas
4839,HERMISTON_2,64,0,PNW,Gas
4840,HERMISTON_2,65,0,PNW,Gas
4841,HERMISTON_2,66,0,PNW,Gas
4842,HERMISTON_2,67,0,PNW,Gas
4843,HERMISTON_2,68,0,PNW,Gas
4844,HERMISTON_2,69,0,PNW,Gas
4845,HERMISTON_2,70,0,PNW,Gas
4846,HERMISTON_2,71,0,PNW,Gas
4847,HERMISTON_2,72,0,PNW,Gas
4848,HERMISTON_1,49,0,PNW,Gas
4849,HERMISTON_1,50,0,PNW,Gas
4850,HERMISTON_1,51,0,PNW,Gas
4851,HERMISTON_1,52,0,PNW,Gas
4852,HERMISTON_1,53,0,PNW,Gas
4853,HERMISTON_1,54,0,PNW,Gas
4854,HERMISTON_1,55,0,PNW,Gas
4855,HERMISTON_1,56,0,PNW,Gas
4856,HERMISTON_1,57,0,PNW,Gas
4857,HERMISTON_1,58,0,PNW,Gas
4858,HERMISTON_1,59,0,PNW,Gas
4859,HERMISTON_1,60,0,PNW,Gas
4860,HERMISTON_1,61,0,PNW,Gas
4861,HERMISTON_1,62,0,PNW,Gas
4862,HERMISTON_1,63,0,PNW,Gas
4863,HERMISTON_1,64,0,PNW,Gas
4864,HERMISTON_1,65,0,PNW,Gas
4865,HERMISTON_1,66,0,PNW,Gas
4866,HERMISTON_1,67,0,PNW,Gas
4867,HERMISTON_1,68,0,PNW,Gas
4868,HERMISTON_1,69,0,PNW,Gas
4869,HERMISTON_1,70,0,PNW,Gas
4870,HERMISTON_1,71,0,PNW,Gas
4871,HERMISTON_1,72,0,PNW,Gas
4872,HERMISTON_PWR_STG1,49,0,PNW,Gas
4873,HERMISTON_PWR_STG1,50,0,PNW,Gas
4874,HERMISTON_PWR_STG1,51,0,PNW,Gas
4875,HERMISTON_PWR_STG1,52,0,PNW,Gas
4876,HERMISTON_PWR_STG1,53,0,PNW,Gas
4877,HERMISTON_PWR_STG1,54,0,PNW,Gas
4878,HERMISTON_PWR_STG1,55,0,PNW,Gas
4879,HERMISTON_PWR_STG1,56,0,PNW,Gas
4880,HERMISTON_PWR_STG1,57,0,PNW,Gas
4881,HERMISTON_PWR_STG1,58,0,PNW,Gas
4882,HERMISTON_PWR_STG1,59,0,PNW,Gas
4883,HERMISTON_PWR_STG1,60,0,PNW,Gas
4884,HERMISTON_PWR_STG1,61,0,PNW,Gas
4885,HERMISTON_PWR_STG1,62,0,PNW,Gas
4886,HERMISTON_PWR_STG1,63,0,PNW,Gas
4887,HERMISTON_PWR_STG1,64,0,PNW,Gas
4888,HERMISTON_PWR_STG1,65,0,PNW,Gas
4889,HERMISTON_PWR_STG1,66,0,PNW,Gas
4890,HERMISTON_PWR_STG1,67,0,PNW,Gas
4891,HERMISTON_PWR_STG1,68,0,PNW,Gas
4892,HERMISTON_PWR_STG1,69,0,PNW,Gas
4893,HERMISTON_PWR_STG1,70,0,PNW,Gas
4894,HERMISTON_PWR_STG1,71,0,PNW,Gas
4895,HERMISTON_PWR_STG1,72,0,PNW,Gas
4896,GRAND_COULEE_PS,49,0,PNW,PSH
4897,GRAND_COULEE_PS,50,0,PNW,PSH
4898,GRAND_COULEE_PS,51,0,PNW,PSH
4899,GRAND_COULEE_PS,52,0,PNW,PSH
4900,GRAND_COULEE_PS,53,0,PNW,PSH
4901,GRAND_COULEE_PS,54,0,PNW,PSH
4902,GRAND_COULEE_PS,55,0,PNW,PSH
4903,GRAND_COULEE_PS,56,0,PNW,PSH
4904,GRAND_COULEE_PS,57,0,PNW,PSH
4905,GRAND_COULEE_PS,58,0,PNW,PSH
4906,GRAND_COULEE_PS,59,0,PNW,PSH
4907,GRAND_COULEE_PS,60,0,PNW,PSH
4908,GRAND_COULEE_PS,61,0,PNW,PSH
4909,GRAND_COULEE_PS,62,0,PNW,PSH
4910,GRAND_COULEE_PS,63,0,PNW,PSH
4911,GRAND_COULEE_PS,64,0,PNW,PSH
4912,GRAND_COULEE_PS,65,0,PNW,PSH
4913,GRAND_COULEE_PS,66,0,PNW,PSH
4914,GRAND_COULEE_PS,67,0,PNW,PSH
4915,GRAND_COULEE_PS,68,0,PNW,PSH
4916,GRAND_COULEE_PS,69,0,PNW,PSH
4917,GRAND_COULEE_PS,70,0,PNW,PSH
4918,GRAND_COULEE_PS,71,0,PNW,PSH
4919,GRAND_COULEE_PS,72,0,PNW,PSH
4920,FREDERICKSON_PWR_FICT,49,0,PNW,Gas
4921,FREDERICKSON_PWR_FICT,50,0,PNW,Gas
4922,FREDERICKSON_PWR_FICT,51,0,PNW,Gas
4923,FREDERICKSON_PWR_FICT,52,0,PNW,Gas
4924,FREDERICKSON_PWR_FICT,53,0,PNW,Gas
4925,FREDERICKSON_PWR_FICT,54,0,PNW,Gas
4926,FREDERICKSON_PWR_FICT,55,0,PNW,Gas
4927,FREDERICKSON_PWR_FICT,56,0,PNW,Gas
4928,FREDERICKSON_PWR_FICT,57,0,PNW,Gas
4929,FREDERICKSON_PWR_FICT,58,0,PNW,Gas
4930,FREDERICKSON_PWR_FICT,59,0,PNW,Gas
4931,FREDERICKSON_PWR_FICT,60,0,PNW,Gas
4932,FREDERICKSON_PWR_FICT,61,0,PNW,Gas
4933,FREDERICKSON_PWR_FICT,62,0,PNW,Gas
4934,FREDERICKSON_PWR_FICT,63,0,PNW,Gas
4935,FREDERICKSON_PWR_FICT,64,0,PNW,Gas
4936,FREDERICKSON_PWR_FICT,65,0,PNW,Gas
4937,FREDERICKSON_PWR_FICT,66,0,PNW,Gas
4938,FREDERICKSON_PWR_FICT,67,0,PNW,Gas
4939,FREDERICKSON_PWR_FICT,68,0,PNW,Gas
4940,FREDERICKSON_PWR_FICT,69,0,PNW,Gas
4941,FREDERICKSON_PWR_FICT,70,0,PNW,Gas
4942,FREDERICKSON_PWR_FICT,71,0,PNW,Gas
4943,FREDERICKSON_PWR_FICT,72,0,PNW,Gas
4944,MARCH_POINT_GTG1,49,0,PNW,Gas
4945,MARCH_POINT_GTG1,50,0,PNW,Gas
4946,MARCH_POINT_GTG1,51,0,PNW,Gas
4947,MARCH_POINT_GTG1,52,0,PNW,Gas
4948,MARCH_POINT_GTG1,53,0,PNW,Gas
4949,MARCH_POINT_GTG1,54,0,PNW,Gas
4950,MARCH_POINT_GTG1,55,0,PNW,Gas
4951,MARCH_POINT_GTG1,56,0,PNW,Gas
4952,MARCH_POINT_GTG1,57,0,PNW,Gas
4953,MARCH_POINT_GTG1,58,0,PNW,Gas
4954,MARCH_POINT_GTG1,59,0,PNW,Gas
4955,MARCH_POINT_GTG1,60,0,PNW,Gas
4956,MARCH_POINT_GTG1,61,0,PNW,Gas
4957,MARCH_POINT_GTG1,62,0,PNW,Gas
4958,MARCH_POINT_GTG1,63,0,PNW,Gas
4959,MARCH_POINT_GTG1,64,0,PNW,Gas
4960,MARCH_POINT_GTG1,65,0,PNW,Gas
4961,MARCH_POINT_GTG1,66,0,PNW,Gas
4962,MARCH_POINT_GTG1,67,0,PNW,Gas
4963,MARCH_POINT_GTG1,68,0,PNW,Gas
4964,MARCH_POINT_GTG1,69,0,PNW,Gas
4965,MARCH_POINT_GTG1,70,0,PNW,Gas
4966,MARCH_POINT_GTG1,71,0,PNW,Gas
4967,MARCH_POINT_GTG1,72,0,PNW,Gas
4968,MARCH_POINT_GTG3,49,0,PNW,Gas
4969,MARCH_POINT_GTG3,50,0,PNW,Gas
4970,MARCH_POINT_GTG3,51,0,PNW,Gas
4971,MARCH_POINT_GTG3,52,0,PNW,Gas
4972,MARCH_POINT_GTG3,53,0,PNW,Gas
4973,MARCH_POINT_GTG3,54,0,PNW,Gas
4974,MARCH_POINT_GTG3,55,0,PNW,Gas
4975,MARCH_POINT_GTG3,56,0,PNW,Gas
4976,MARCH_POINT_GTG3,57,0,PNW,Gas
4977,MARCH_POINT_GTG3,58,0,PNW,Gas
4978,MARCH_POINT_GTG3,59,0,PNW,Gas
4979,MARCH_POINT_GTG3,60,0,PNW,Gas
4980,MARCH_POINT_GTG3,61,0,PNW,Gas
4981,MARCH_POINT_GTG3,62,0,PNW,Gas
4982,MARCH_POINT_GTG3,63,0,PNW,Gas
4983,MARCH_POINT_GTG3,64,0,PNW,Gas
4984,MARCH_POINT_GTG3,65,0,PNW,Gas
4985,MARCH_POINT_GTG3,66,0,PNW,Gas
4986,MARCH_POINT_GTG3,67,0,PNW,Gas
4987,MARCH_POINT_GTG3,68,0,PNW,Gas
4988,MARCH_POINT_GTG3,69,0,PNW,Gas
4989,MARCH_POINT_GTG3,70,0,PNW,Gas
4990,MARCH_POINT_GTG3,71,0,PNW,Gas
4991,MARCH_POINT_GTG3,72,0,PNW,Gas
4992,MARCH_POINT_GTG2,49,0,PNW,Gas
4993,MARCH_POINT_GTG2,50,0,PNW,Gas
4994,MARCH_POINT_GTG2,51,0,PNW,Gas
4995,MARCH_POINT_GTG2,52,0,PNW,Gas
4996,MARCH_POINT_GTG2,53,0,PNW,Gas
4997,MARCH_POINT_GTG2,54,0,PNW,Gas
4998,MARCH_POINT_GTG2,55,0,PNW,Gas
4999,MARCH_POINT_GTG2,56,0,PNW,Gas
5000,MARCH_POINT_GTG2,57,0,PNW,Gas
5001,MARCH_POINT_GTG2,58,0,PNW,Gas
5002,MARCH_POINT_GTG2,59,0,PNW,Gas
5003,MARCH_POINT_GTG2,60,0,PNW,Gas
5004,MARCH_POINT_GTG2,61,0,PNW,Gas
5005,MARCH_POINT_GTG2,62,0,PNW,Gas
5006,MARCH_POINT_GTG2,63,0,PNW,Gas
5007,MARCH_POINT_GTG2,64,0,PNW,Gas
5008,MARCH_POINT_GTG2,65,0,PNW,Gas
5009,MARCH_POINT_GTG2,66,0,PNW,Gas
5010,MARCH_POINT_GTG2,67,0,PNW,Gas
5011,MARCH_POINT_GTG2,68,0,PNW,Gas
5012,MARCH_POINT_GTG2,69,0,PNW,Gas
5013,MARCH_POINT_GTG2,70,0,PNW,Gas
5014,MARCH_POINT_GTG2,71,0,PNW,Gas
5015,MARCH_POINT_GTG2,72,0,PNW,Gas
5016,TRANSALTA_CENTRALIA_1,49,0,PNW,Coal
5017,TRANSALTA_CENTRALIA_1,50,0,PNW,Coal
5018,TRANSALTA_CENTRALIA_1,51,0,PNW,Coal
5019,TRANSALTA_CENTRALIA_1,52,0,PNW,Coal
5020,TRANSALTA_CENTRALIA_1,53,0,PNW,Coal
5021,TRANSALTA_CENTRALIA_1,54,0,PNW,Coal
5022,TRANSALTA_CENTRALIA_1,55,0,PNW,Coal
5023,TRANSALTA_CENTRALIA_1,56,0,PNW,Coal
5024,TRANSALTA_CENTRALIA_1,57,0,PNW,Coal
5025,TRANSALTA_CENTRALIA_1,58,0,PNW,Coal
5026,TRANSALTA_CENTRALIA_1,59,0,PNW,Coal
5027,TRANSALTA_CENTRALIA_1,60,0,PNW,Coal
5028,TRANSALTA_CENTRALIA_1,61,0,PNW,Coal
5029,TRANSALTA_CENTRALIA_1,62,0,PNW,Coal
5030,TRANSALTA_CENTRALIA_1,63,0,PNW,Coal
5031,TRANSALTA_CENTRALIA_1,64,0,PNW,Coal
5032,TRANSALTA_CENTRALIA_1,65,0,PNW,Coal
5033,TRANSALTA_CENTRALIA_1,66,0,PNW,Coal
5034,TRANSALTA_CENTRALIA_1,67,0,PNW,Coal
5035,TRANSALTA_CENTRALIA_1,68,0,PNW,Coal
5036,TRANSALTA_CENTRALIA_1,69,0,PNW,Coal
5037,TRANSALTA_CENTRALIA_1,70,0,PNW,Coal
5038,TRANSALTA_CENTRALIA_1,71,0,PNW,Coal
5039,TRANSALTA_CENTRALIA_1,72,0,PNW,Coal
5040,TRANSALTA_CENTRALIA_2,49,0,PNW,Coal
5041,TRANSALTA_CENTRALIA_2,50,0,PNW,Coal
5042,TRANSALTA_CENTRALIA_2,51,0,PNW,Coal
5043,TRANSALTA_CENTRALIA_2,52,0,PNW,Coal
5044,TRANSALTA_CENTRALIA_2,53,0,PNW,Coal
5045,TRANSALTA_CENTRALIA_2,54,0,PNW,Coal
5046,TRANSALTA_CENTRALIA_2,55,0,PNW,Coal
5047,TRANSALTA_CENTRALIA_2,56,0,PNW,Coal
5048,TRANSALTA_CENTRALIA_2,57,0,PNW,Coal
5049,TRANSALTA_CENTRALIA_2,58,0,PNW,Coal
5050,TRANSALTA_CENTRALIA_2,59,0,PNW,Coal
5051,TRANSALTA_CENTRALIA_2,60,0,PNW,Coal
5052,TRANSALTA_CENTRALIA_2,61,0,PNW,Coal
5053,TRANSALTA_CENTRALIA_2,62,0,PNW,Coal
5054,TRANSALTA_CENTRALIA_2,63,0,PNW,Coal
5055,TRANSALTA_CENTRALIA_2,64,0,PNW,Coal
5056,TRANSALTA_CENTRALIA_2,65,0,PNW,Coal
5057,TRANSALTA_CENTRALIA_2,66,0,PNW,Coal
5058,TRANSALTA_CENTRALIA_2,67,0,PNW,Coal
5059,TRANSALTA_CENTRALIA_2,68,0,PNW,Coal
5060,TRANSALTA_CENTRALIA_2,69,0,PNW,Coal
5061,TRANSALTA_CENTRALIA_2,70,0,PNW,Coal
5062,TRANSALTA_CENTRALIA_2,71,0,PNW,Coal
5063,TRANSALTA_CENTRALIA_2,72,0,PNW,Coal
5064,RIVER_ROAD,49,0,PNW,Gas
5065,RIVER_ROAD,50,0,PNW,Gas
5066,RIVER_ROAD,51,0,PNW,Gas
5067,RIVER_ROAD,52,0,PNW,Gas
5068,RIVER_ROAD,53,0,PNW,Gas
5069,RIVER_ROAD,54,0,PNW,Gas
5070,RIVER_ROAD,55,0,PNW,Gas
5071,RIVER_ROAD,56,0,PNW,Gas
5072,RIVER_ROAD,57,0,PNW,Gas
5073,RIVER_ROAD,58,0,PNW,Gas
5074,RIVER_ROAD,59,0,PNW,Gas
5075,RIVER_ROAD,60,0,PNW,Gas
5076,RIVER_ROAD,61,0,PNW,Gas
5077,RIVER_ROAD,62,0,PNW,Gas
5078,RIVER_ROAD,63,0,PNW,Gas
5079,RIVER_ROAD,64,0,PNW,Gas
5080,RIVER_ROAD,65,0,PNW,Gas
5081,RIVER_ROAD,66,0,PNW,Gas
5082,RIVER_ROAD,67,0,PNW,Gas
5083,RIVER_ROAD,68,0,PNW,Gas
5084,RIVER_ROAD,69,0,PNW,Gas
5085,RIVER_ROAD,70,0,PNW,Gas
5086,RIVER_ROAD,71,0,PNW,Gas
5087,RIVER_ROAD,72,0,PNW,Gas
5088,KLAMATH_EXPANSION_GT1,49,0,PNW,Gas
5089,KLAMATH_EXPANSION_GT1,50,0,PNW,Gas
5090,KLAMATH_EXPANSION_GT1,51,0,PNW,Gas
5091,KLAMATH_EXPANSION_GT1,52,0,PNW,Gas
5092,KLAMATH_EXPANSION_GT1,53,0,PNW,Gas
5093,KLAMATH_EXPANSION_GT1,54,0,PNW,Gas
5094,KLAMATH_EXPANSION_GT1,55,0,PNW,Gas
5095,KLAMATH_EXPANSION_GT1,56,0,PNW,Gas
5096,KLAMATH_EXPANSION_GT1,57,0,PNW,Gas
5097,KLAMATH_EXPANSION_GT1,58,0,PNW,Gas
5098,KLAMATH_EXPANSION_GT1,59,0,PNW,Gas
5099,KLAMATH_EXPANSION_GT1,60,0,PNW,Gas
5100,KLAMATH_EXPANSION_GT1,61,0,PNW,Gas
5101,KLAMATH_EXPANSION_GT1,62,0,PNW,Gas
5102,KLAMATH_EXPANSION_GT1,63,0,PNW,Gas
5103,KLAMATH_EXPANSION_GT1,64,0,PNW,Gas
5104,KLAMATH_EXPANSION_GT1,65,0,PNW,Gas
5105,KLAMATH_EXPANSION_GT1,66,0,PNW,Gas
5106,KLAMATH_EXPANSION_GT1,67,0,PNW,Gas
5107,KLAMATH_EXPANSION_GT1,68,0,PNW,Gas
5108,KLAMATH_EXPANSION_GT1,69,0,PNW,Gas
5109,KLAMATH_EXPANSION_GT1,70,0,PNW,Gas
5110,KLAMATH_EXPANSION_GT1,71,0,PNW,Gas
5111,KLAMATH_EXPANSION_GT1,72,0,PNW,Gas
5112,KLAMATH_EXPANSION_GT3,49,0,PNW,Gas
5113,KLAMATH_EXPANSION_GT3,50,0,PNW,Gas
5114,KLAMATH_EXPANSION_GT3,51,0,PNW,Gas
5115,KLAMATH_EXPANSION_GT3,52,0,PNW,Gas
5116,KLAMATH_EXPANSION_GT3,53,0,PNW,Gas
5117,KLAMATH_EXPANSION_GT3,54,0,PNW,Gas
5118,KLAMATH_EXPANSION_GT3,55,0,PNW,Gas
5119,KLAMATH_EXPANSION_GT3,56,0,PNW,Gas
5120,KLAMATH_EXPANSION_GT3,57,0,PNW,Gas
5121,KLAMATH_EXPANSION_GT3,58,0,PNW,Gas
5122,KLAMATH_EXPANSION_GT3,59,0,PNW,Gas
5123,KLAMATH_EXPANSION_GT3,60,0,PNW,Gas
5124,KLAMATH_EXPANSION_GT3,61,0,PNW,Gas
5125,KLAMATH_EXPANSION_GT3,62,0,PNW,Gas
5126,KLAMATH_EXPANSION_GT3,63,0,PNW,Gas
5127,KLAMATH_EXPANSION_GT3,64,0,PNW,Gas
5128,KLAMATH_EXPANSION_GT3,65,0,PNW,Gas
5129,KLAMATH_EXPANSION_GT3,66,0,PNW,Gas
5130,KLAMATH_EXPANSION_GT3,67,0,PNW,Gas
5131,KLAMATH_EXPANSION_GT3,68,0,PNW,Gas
5132,KLAMATH_EXPANSION_GT3,69,0,PNW,Gas
5133,KLAMATH_EXPANSION_GT3,70,0,PNW,Gas
5134,KLAMATH_EXPANSION_GT3,71,0,PNW,Gas
5135,KLAMATH_EXPANSION_GT3,72,0,PNW,Gas
5136,KLAMATH_EXPANSION_GT2,49,0,PNW,Gas
5137,KLAMATH_EXPANSION_GT2,50,0,PNW,Gas
5138,KLAMATH_EXPANSION_GT2,51,0,PNW,Gas
5139,KLAMATH_EXPANSION_GT2,52,0,PNW,Gas
5140,KLAMATH_EXPANSION_GT2,53,0,PNW,Gas
5141,KLAMATH_EXPANSION_GT2,54,0,PNW,Gas
5142,KLAMATH_EXPANSION_GT2,55,0,PNW,Gas
5143,KLAMATH_EXPANSION_GT2,56,0,PNW,Gas
5144,KLAMATH_EXPANSION_GT2,57,0,PNW,Gas
5145,KLAMATH_EXPANSION_GT2,58,0,PNW,Gas
5146,KLAMATH_EXPANSION_GT2,59,0,PNW,Gas
5147,KLAMATH_EXPANSION_GT2,60,0,PNW,Gas
5148,KLAMATH_EXPANSION_GT2,61,0,PNW,Gas
5149,KLAMATH_EXPANSION_GT2,62,0,PNW,Gas
5150,KLAMATH_EXPANSION_GT2,63,0,PNW,Gas
5151,KLAMATH_EXPANSION_GT2,64,0,PNW,Gas
5152,KLAMATH_EXPANSION_GT2,65,0,PNW,Gas
5153,KLAMATH_EXPANSION_GT2,66,0,PNW,Gas
5154,KLAMATH_EXPANSION_GT2,67,0,PNW,Gas
5155,KLAMATH_EXPANSION_GT2,68,0,PNW,Gas
5156,KLAMATH_EXPANSION_GT2,69,0,PNW,Gas
5157,KLAMATH_EXPANSION_GT2,70,0,PNW,Gas
5158,KLAMATH_EXPANSION_GT2,71,0,PNW,Gas
5159,KLAMATH_EXPANSION_GT2,72,0,PNW,Gas
5160,KLAMATH_EXPANSION_GT4,49,0,PNW,Gas
5161,KLAMATH_EXPANSION_GT4,50,0,PNW,Gas
5162,KLAMATH_EXPANSION_GT4,51,0,PNW,Gas
5163,KLAMATH_EXPANSION_GT4,52,0,PNW,Gas
5164,KLAMATH_EXPANSION_GT4,53,0,PNW,Gas
5165,KLAMATH_EXPANSION_GT4,54,0,PNW,Gas
5166,KLAMATH_EXPANSION_GT4,55,0,PNW,Gas
5167,KLAMATH_EXPANSION_GT4,56,0,PNW,Gas
5168,KLAMATH_EXPANSION_GT4,57,0,PNW,Gas
5169,KLAMATH_EXPANSION_GT4,58,0,PNW,Gas
5170,KLAMATH_EXPANSION_GT4,59,0,PNW,Gas
5171,KLAMATH_EXPANSION_GT4,60,0,PNW,Gas
5172,KLAMATH_EXPANSION_GT4,61,0,PNW,Gas
5173,KLAMATH_EXPANSION_GT4,62,0,PNW,Gas
5174,KLAMATH_EXPANSION_GT4,63,0,PNW,Gas
5175,KLAMATH_EXPANSION_GT4,64,0,PNW,Gas
5176,KLAMATH_EXPANSION_GT4,65,0,PNW,Gas
5177,KLAMATH_EXPANSION_GT4,66,0,PNW,Gas
5178,KLAMATH_EXPANSION_GT4,67,0,PNW,Gas
5179,KLAMATH_EXPANSION_GT4,68,0,PNW,Gas
5180,KLAMATH_EXPANSION_GT4,69,0,PNW,Gas
5181,KLAMATH_EXPANSION_GT4,70,0,PNW,Gas
5182,KLAMATH_EXPANSION_GT4,71,0,PNW,Gas
5183,KLAMATH_EXPANSION_GT4,72,0,PNW,Gas
5184,BIOTECH_LS_BLS1,49,0,PNW,Gas
5185,BIOTECH_LS_BLS1,50,0,PNW,Gas
5186,BIOTECH_LS_BLS1,51,0,PNW,Gas
