Year,Month,Day,Hour,reserves
2011,2,9,8,954.454426
2011,2,9,9,906.0805888
2011,2,9,10,866.6955532
2011,2,9,11,835.9573684
2011,2,9,12,806.239344
2011,2,9,13,779.1172904
2011,2,9,14,757.5883256
2011,2,9,15,751.2530224
2011,2,9,16,767.451922
2011,2,9,17,844.5856528
2011,2,9,18,882.0130672
2011,2,9,19,881.1824096
2011,2,9,20,863.7317872
2011,2,9,21,827.8582048
2011,2,9,22,762.109016
2011,2,9,23,725.1530812
2011,2,10,0,694.4294552
2011,2,10,1,681.2759424
2011,2,10,2,680.5631908
2011,2,10,3,692.3555616
2011,2,10,4,717.9419648
2011,2,10,5,770.73189
2011,2,10,6,848.4682384
2011,2,10,7,894.8208896
2011,2,10,8,907.51317
2011,2,10,9,884.875104
2011,2,10,10,847.6395264
2011,2,10,11,808.0279792
2011,2,10,12,771.1323756
2011,2,10,13,739.3149396
2011,2,10,14,716.1106664
2011,2,10,15,714.3216964
2011,2,10,16,738.815596
2011,2,10,17,810.7917116
2011,2,10,18,853.312324
2011,2,10,19,849.3207132
2011,2,10,20,834.625198
2011,2,10,21,802.3159952
2011,2,10,22,752.5108172
2011,2,10,23,705.5584744
2011,2,11,0,671.9074912
2011,2,11,1,659.5922072
2011,2,11,2,657.6614424
2011,2,11,3,663.2623004
2011,2,11,4,682.3923088
2011,2,11,5,727.132748
2011,2,11,6,782.7017848
2011,2,11,7,827.1467468
2011,2,11,8,848.2544576
2011,2,11,9,857.382062
2011,2,11,10,849.8809464
2011,2,11,11,830.4619168
2011,2,11,12,814.7576188
2011,2,11,13,804.0575548
2011,2,11,14,786.2698628
2011,2,11,15,778.4028316
2011,2,11,16,780.6640824
2011,2,11,17,816.6977724
2011,2,11,18,822.6458388
2011,2,11,19,802.6937484
2011,2,11,20,793.2046952
2011,2,11,21,752.2302612
2011,2,11,22,701.895762
2011,2,11,23,654.4120924
2011,2,12,0,627.4098828
2011,2,12,1,613.7233612
2011,2,12,2,613.9094872
2011,2,12,3,647.1588924
2011,2,12,4,670.254794
2011,2,12,5,709.4309752
2011,2,12,6,785.053962
2011,2,12,7,846.8174688
2011,2,12,8,871.0170536
2011,2,12,9,870.2113884
2011,2,12,10,862.6982232
2011,2,12,11,845.2269024
2011,2,12,12,817.3867784
2011,2,12,13,794.7009512
2011,2,12,14,778.9033172
2011,2,12,15,781.6412376
2011,2,12,16,808.493272
2011,2,12,17,870.3634764
2011,2,12,18,891.1740032
2011,2,12,19,878.7449472
2011,2,12,20,852.9270972
2011,2,12,21,812.0486192
2011,2,12,22,754.1669588
2011,2,12,23,708.0333316
2011,2,13,0,681.0822484
2011,2,13,1,668.614988
2011,2,13,2,668.511702
2011,2,13,3,672.9092452
2011,2,13,4,691.9109092
2011,2,13,5,736.6419776
2011,2,13,6,810.1627644
2011,2,13,7,862.8730428
2011,2,13,8,881.8335884
2011,2,13,9,870.9000808
2011,2,13,10,839.3728492
2011,2,13,11,813.308372
2011,2,13,12,788.9872868
2011,2,13,13,766.2477568
2011,2,13,14,750.5254368
2011,2,13,15,753.4318292
2011,2,13,16,782.8280212
2011,2,13,17,856.9623064
2011,2,13,18,895.2344476
2011,2,13,19,894.7555952
2011,2,13,20,870.352368
2011,2,13,21,821.658394
2011,2,13,22,749.3450016
2011,2,13,23,692.0774912
2011,2,14,0,660.3820008
2011,2,14,1,648.3623596
2011,2,14,2,649.2591896
2011,2,14,3,658.7146616
2011,2,14,4,697.487542
2011,2,14,5,775.6789784
2011,2,14,6,878.7158564
2011,2,14,7,933.9577204
2011,2,14,8,897.9881364
2011,2,14,9,873.5922732
2011,2,14,10,850.4293348
2011,2,14,11,828.317086
2011,2,14,12,812.190012
2011,2,14,13,788.9964352
2011,2,14,14,775.3720324
2011,2,14,15,771.1590964
2011,2,14,16,801.742394
2011,2,14,17,877.7041192
2011,2,14,18,916.1789452
2011,2,14,19,908.3976936
2011,2,14,20,882.3475024
2011,2,14,21,826.3052908
2011,2,14,22,754.9608004
2011,2,14,23,700.751076
2011,2,15,0,667.4147556
2011,2,15,1,660.4632376
2011,2,15,2,666.2258308
2011,2,15,3,675.8520896
2011,2,15,4,714.6553488
2011,2,15,5,798.2084828
2011,2,15,6,929.1023816
2011,2,15,7,982.7879328
2011,2,15,8,949.3153744
2011,2,15,9,921.9979592
2011,2,15,10,891.5651952
2011,2,15,11,867.4122408
2011,2,15,12,851.8545908
2011,2,15,13,834.9053944
2011,2,15,14,816.3033904
2011,2,15,15,821.8712664
2011,2,15,16,846.8334132
2011,2,15,17,914.808054
2011,2,15,18,955.7485964
2011,2,15,19,945.2465712
2011,2,15,20,922.049536
2011,2,15,21,855.4381668
2011,2,15,22,782.8858588
2011,2,15,23,723.893136
2011,2,16,0,691.600978
2011,2,16,1,682.0810676
2011,2,16,2,680.4843116
2011,2,16,3,691.4232532
2011,2,16,4,725.2116596
2011,2,16,5,814.3600364
2011,2,16,6,955.7237708
2011,2,16,7,1011.355292
2011,2,16,8,965.5733192
2011,2,16,9,916.296818
2011,2,16,10,879.7194648
2011,2,16,11,846.3403892
2011,2,16,12,818.9800276
2011,2,16,13,803.3637784
2011,2,16,14,794.2307284
2011,2,16,15,806.1022364
2011,2,16,16,823.9821556
2011,2,16,17,885.9409764
2011,2,16,18,922.7363732
2011,2,16,19,902.99639
2011,2,16,20,879.063872
2011,2,16,21,832.9051884
2011,2,16,22,778.4639228
2011,2,16,23,724.015124
2011,2,17,0,683.9999484
2011,2,17,1,672.3026152
2011,2,17,2,667.673552
2011,2,17,3,671.155496
2011,2,17,4,691.4018664
2011,2,17,5,742.8120004
2011,2,17,6,812.8970152
2011,2,17,7,857.635406
2011,2,17,8,871.2486192
2011,2,17,9,876.3033668
2011,2,17,10,861.6819804
2011,2,17,11,839.9990768
2011,2,17,12,812.52665
2011,2,17,13,788.1258704
2011,2,17,14,770.372126
2011,2,17,15,770.1044776
2011,2,17,16,793.0068368
2011,2,17,17,844.4916584
2011,2,17,18,874.1882968
2011,2,17,19,860.1845216
2011,2,17,20,837.0785348
2011,2,17,21,799.1716104
2011,2,17,22,756.2909272
2011,2,17,23,711.6246868
2011,2,18,0,683.4504312
2011,2,18,1,669.6237436
2011,2,18,2,664.3290204
2011,2,18,3,667.4178424
2011,2,18,4,690.4465156
2011,2,18,5,727.6879064
2011,2,18,6,792.3153688
2011,2,18,7,831.7168676
2011,2,18,8,842.7409792
2011,2,18,9,840.71523
2011,2,18,10,819.494042
2011,2,18,11,793.4351528
2011,2,18,12,770.8888468
2011,2,18,13,756.9607112
2011,2,18,14,745.3221156
2011,2,18,15,753.3215412
2011,2,18,16,780.4128156
2011,2,18,17,830.7563308
2011,2,18,18,877.1804648
2011,2,18,19,864.4283032
2011,2,18,20,844.0505588
2011,2,18,21,807.8579448
2011,2,18,22,757.0715944
2011,2,18,23,716.9786864
2011,2,19,0,694.639236
2011,2,19,1,688.071264
2011,2,19,2,689.7756636
2011,2,19,3,696.0671368
2011,2,19,4,716.4260704
2011,2,19,5,769.0798016
2011,2,19,6,884.24192
2011,2,19,7,941.7843388
2011,2,19,8,964.2129332
2011,2,19,9,950.4975192
2011,2,19,10,891.46253
2011,2,19,11,854.2595588
2011,2,19,12,814.5101884
2011,2,19,13,778.8401732
2011,2,19,14,757.6092392
2011,2,19,15,752.7324388
2011,2,19,16,773.475934
2011,2,19,17,838.2601552
2011,2,19,18,896.4869732
2011,2,19,19,895.8324972
2011,2,19,20,909.4109648
2011,2,19,21,875.8428184
2011,2,19,22,823.1583556
2011,2,19,23,778.0254576
2011,2,20,0,754.3240252
2011,2,20,1,750.7079332
2011,2,20,2,753.251696
2011,2,20,3,776.5800224
2011,2,20,4,807.6942128
2011,2,20,5,860.076914
2011,2,20,6,914.769568
2011,2,20,7,970.0339052
2011,2,20,8,971.0697428
2011,2,20,9,929.8043408
2011,2,20,10,885.5098728
2011,2,20,11,844.136222
2011,2,20,12,811.2581348
2011,2,20,13,779.0219092
2011,2,20,14,751.8211456
2011,2,20,15,749.0642604
2011,2,20,16,779.4128396
2011,2,20,17,849.3367856
2011,2,20,18,909.1224764
2011,2,20,19,903.5039892
2011,2,20,20,886.560584
2011,2,20,21,841.538068
2011,2,20,22,799.3936704
2011,2,20,23,749.90124
2011,2,21,0,722.06179
2011,2,21,1,715.0325784
2011,2,21,2,714.6198156
2011,2,21,3,729.4186096
2011,2,21,4,768.2194128
2011,2,21,5,841.1633948
2011,2,21,6,917.3432412
2011,2,21,7,966.3259212
2011,2,21,8,951.3217024
2011,2,21,9,919.0870368
2011,2,21,10,884.897622
2011,2,21,11,841.3455652
2011,2,21,12,806.71836
2011,2,21,13,791.1535244
2011,2,21,14,777.22961
2011,2,21,15,768.6554204
2011,2,21,16,788.861222
2011,2,21,17,854.5295548
2011,2,21,18,906.3200752
2011,2,21,19,908.3692304
2011,2,21,20,883.9287396
2011,2,21,21,854.8131864
2011,2,21,22,787.3232424
2011,2,21,23,735.7260904
2011,2,22,0,707.9019796
2011,2,22,1,707.2520168
2011,2,22,2,713.0257348
2011,2,22,3,728.0664104
2011,2,22,4,759.3970716
2011,2,22,5,813.5275704
2011,2,22,6,947.1220696
2011,2,22,7,1000.599427
2011,2,22,8,959.0973472
2011,2,22,9,916.9530824
2011,2,22,10,889.7517516
2011,2,22,11,860.4364288
2011,2,22,12,836.592474
2011,2,22,13,819.3157476
2011,2,22,14,805.0040268
2011,2,22,15,801.2939024
2011,2,22,16,819.374782
2011,2,22,17,890.3443792
2011,2,22,18,952.50758
2011,2,22,19,947.2342356
2011,2,22,20,919.9254912
2011,2,22,21,863.3066516
2011,2,22,22,793.5228864
2011,2,22,23,737.1813568
2011,2,23,0,706.6496216
2011,2,23,1,697.4006796
2011,2,23,2,686.5543524
2011,2,23,3,691.4378928
2011,2,23,4,727.180388
2011,2,23,5,808.5914656
2011,2,23,6,934.54026
2011,2,23,7,988.0469372
2011,2,23,8,959.9305824
2011,2,23,9,928.31757
2011,2,23,10,902.1381196
2011,2,23,11,882.2278576
2011,2,23,12,858.3223604
2011,2,23,13,842.4132284
2011,2,23,14,831.2286444
2011,2,23,15,832.3770608
2011,2,23,16,853.590072
2011,2,23,17,908.7673048
2011,2,23,18,956.7988424
2011,2,23,19,941.6809324
2011,2,23,20,919.1836732
2011,2,23,21,875.76607
2011,2,23,22,825.127464
2011,2,23,23,779.1799536
2011,2,24,0,749.2137456
2011,2,24,1,738.6481916
2011,2,24,2,738.064602
2011,2,24,3,743.8361364
2011,2,24,4,767.6845608
2011,2,24,5,815.6880496
2011,2,24,6,872.16685
2011,2,24,7,923.8311036
2011,2,24,8,958.1333672
2011,2,24,9,958.310846
2011,2,24,10,934.3809196
2011,2,24,11,900.5331152
2011,2,24,12,870.8416196
2011,2,24,13,843.5864372
2011,2,24,14,826.0252764
2011,2,24,15,820.8599364
2011,2,24,16,843.5849432
2011,2,24,17,896.6376912
2011,2,24,18,954.66825
2011,2,24,19,945.78333
2011,2,24,20,925.138268
2011,2,24,21,882.8720844
2011,2,24,22,835.5197788
2011,2,24,23,795.9823328
2011,2,25,0,773.837968
2011,2,25,1,770.8929456
2011,2,25,2,776.2491896
2011,2,25,3,790.6917372
2011,2,25,4,815.4401212
2011,2,25,5,855.6228528
2011,2,25,6,918.8613056
2011,2,25,7,963.9067632
2011,2,25,8,973.60742
2011,2,25,9,949.4097724
2011,2,25,10,913.2468064
2011,2,25,11,876.482416
2011,2,25,12,845.9554644
2011,2,25,13,819.57066
2011,2,25,14,804.2501992
2011,2,25,15,801.0173748
2011,2,25,16,819.534474
2011,2,25,17,878.7649696
2011,2,25,18,946.7725008
2011,2,25,19,949.5936796
2011,2,25,20,935.3800892
2011,2,25,21,913.5372012
2011,2,25,22,868.257956
2011,2,25,23,836.8782284
2011,2,26,0,817.4127668
2011,2,26,1,823.0011324
2011,2,26,2,835.5214152
2011,2,26,3,855.0364992
2011,2,26,4,882.2310632
2011,2,26,5,922.5655968
2011,2,26,6,972.6121268
2011,2,26,7,1022.271715
2011,2,26,8,1054.967726
2011,2,26,9,1055.432718
2011,2,26,10,1028.632694
2011,2,26,11,986.1469048
2011,2,26,12,943.4892288
2011,2,26,13,909.9805444
2011,2,26,14,886.2809824
2011,2,26,15,881.206124
2011,2,26,16,893.1133988
2011,2,26,17,938.3869028
2011,2,26,18,990.1814688
2011,2,26,19,984.3915516
2011,2,26,20,955.1207192
2011,2,26,21,906.3633212
2011,2,26,22,850.4216924
2011,2,26,23,805.0590008
2011,2,27,0,777.3215304
2011,2,27,1,768.2808384
2011,2,27,2,768.4303176
2011,2,27,3,780.0318416
2011,2,27,4,797.768472
2011,2,27,5,835.5848348
2011,2,27,6,905.2131296
2011,2,27,7,949.4101252
2011,2,27,8,964.1066312
2011,2,27,9,947.9699788
2011,2,27,10,921.337156
2011,2,27,11,892.809022
2011,2,27,12,876.659552
2011,2,27,13,858.4710568
2011,2,27,14,840.9854412
2011,2,27,15,834.7997356
2011,2,27,16,841.7663528
2011,2,27,17,878.8429448
2011,2,27,18,923.7773304
2011,2,27,19,919.5467728
2011,2,27,20,894.4189212
2011,2,27,21,850.379272
2011,2,27,22,784.2156168
2011,2,27,23,729.4830716
2011,2,28,0,703.7977856
2011,2,28,1,694.9396424
2011,2,28,2,697.746222
2011,2,28,3,712.5780992
2011,2,28,4,749.6009308
2011,2,28,5,828.2577312
2011,2,28,6,948.8487348
2011,2,28,7,994.1894428
2011,2,28,8,962.9565252
2011,2,28,9,938.4442228
2011,2,28,10,916.2398832
2011,2,28,11,893.688018
2011,2,28,12,873.3291604
2011,2,28,13,863.1276632
2011,2,28,14,855.2172132
2011,2,28,15,855.4160008
2011,2,28,16,866.74215
2011,2,28,17,901.412144
2011,2,28,18,952.7828724
2011,2,28,19,946.1560236
2011,2,28,20,911.2534384
2011,2,28,21,851.7418468
2011,2,28,22,785.3653892
2011,2,28,23,728.3088604
2011,3,1,0,710.218504
2011,3,1,1,690.7188868
2011,3,1,2,690.8867972
2011,3,1,3,699.4438616
2011,3,1,4,739.19998
2011,3,1,5,810.9415004
2011,3,1,6,927.695938
2011,3,1,7,973.8404468
2011,3,1,8,949.4491116
2011,3,1,9,929.035726
2011,3,1,10,909.9042664
2011,3,1,11,882.8778632
2011,3,1,12,863.0524648
2011,3,1,13,848.700204
2011,3,1,14,829.5955324
2011,3,1,15,817.3760256
2011,3,1,16,826.4369724
2011,3,1,17,864.1574348
2011,3,1,18,913.5512684
2011,3,1,19,914.1040448
2011,3,1,20,880.1862664
2011,3,1,21,833.3753532
2011,3,1,22,766.1055076
2011,3,1,23,715.9223608
2011,3,2,0,683.0126452
2011,3,2,1,668.7344432
2011,3,2,2,665.9863196
2011,3,2,3,671.2623952
2011,3,2,4,692.935358
2011,3,2,5,737.3214924
2011,3,2,6,801.7007324
2011,3,2,7,850.6042952
2011,3,2,8,871.3445604
2011,3,2,9,859.1828752
2011,3,2,10,836.3067484
2011,3,2,11,806.8631432
2011,3,2,12,783.688306
2011,3,2,13,752.7820332
2011,3,2,14,732.1531028
2011,3,2,15,728.0342152
2011,3,2,16,738.69665
2011,3,2,17,781.667844
2011,3,2,18,854.4782184
2011,3,2,19,861.4950244
2011,3,2,20,846.026952
2011,3,2,21,807.9967044
2011,3,2,22,751.236688
2011,3,2,23,703.617416
2011,3,3,0,665.5408696
2011,3,3,1,650.125884
2011,3,3,2,647.4877804
2011,3,3,3,653.8078332
2011,3,3,4,676.3946668
2011,3,3,5,726.4379204
2011,3,3,6,789.5585872
2011,3,3,7,828.2300172
2011,3,3,8,828.5505228
2011,3,3,9,820.6648516
2011,3,3,10,801.2410684
2011,3,3,11,771.5216124
2011,3,3,12,745.0758836
2011,3,3,13,723.9516788
2011,3,3,14,709.75619
2011,3,3,15,717.92721
2011,3,3,16,742.6946892
2011,3,3,17,784.3106268
2011,3,3,18,853.5404644
2011,3,3,19,852.4396456
2011,3,3,20,829.8153252
2011,3,3,21,786.697872
2011,3,3,22,727.091868
2011,3,3,23,674.8583844
2011,3,4,0,652.2407912
2011,3,4,1,640.9912648
2011,3,4,2,641.227006
2011,3,4,3,650.0993008
2011,3,4,4,674.55021
2011,3,4,5,738.9402812
2011,3,4,6,853.9172072
2011,3,4,7,901.5437276
2011,3,4,8,893.464034
2011,3,4,9,881.6853804
2011,3,4,10,872.6608368
2011,3,4,11,858.4339092
2011,3,4,12,840.5979228
2011,3,4,13,824.6952452
2011,3,4,14,820.9067824
2011,3,4,15,830.23319
2011,3,4,16,849.6604472
2011,3,4,17,891.7454144
2011,3,4,18,905.9985864
2011,3,4,19,880.9730936
2011,3,4,20,848.4929464
2011,3,4,21,800.2526308
2011,3,4,22,730.4399164
2011,3,4,23,675.8126068
2011,3,5,0,635.5270248
2011,3,5,1,617.7346632
2011,3,5,2,613.3827332
2011,3,5,3,618.0230376
2011,3,5,4,633.0712348
2011,3,5,5,668.333726
2011,3,5,6,737.0517928
2011,3,5,7,786.2730004
2011,3,5,8,803.6740992
2011,3,5,9,793.8350896
2011,3,5,10,774.501114
2011,3,5,11,745.4501444
2011,3,5,12,724.7193232
2011,3,5,13,703.46209
2011,3,5,14,683.416628
2011,3,5,15,674.7555932
2011,3,5,16,686.4156672
2011,3,5,17,721.1571192
2011,3,5,18,774.111578
2011,3,5,19,775.7640304
2011,3,5,20,755.1652612
2011,3,5,21,723.7958756
2011,3,5,22,671.2076548
2011,3,5,23,620.409916
2011,3,6,0,607.3603116
2011,3,6,1,614.4953464
2011,3,6,2,625.3865976
2011,3,6,3,630.985142
2011,3,6,4,648.9020644
2011,3,6,5,688.797678
2011,3,6,6,726.692172
2011,3,6,7,779.4837312
2011,3,6,8,798.9704472
2011,3,6,9,797.2201624
2011,3,6,10,776.61447
2011,3,6,11,754.068442
2011,3,6,12,738.0866
2011,3,6,13,718.0303508
2011,3,6,14,700.0758024
2011,3,6,15,693.4493672
2011,3,6,16,704.9865936
2011,3,6,17,748.18841
2011,3,6,18,814.8854016
2011,3,6,19,827.1113732
2011,3,6,20,813.1621468
2011,3,6,21,768.785074
2011,3,6,22,701.3020488
2011,3,6,23,648.0063856
2011,3,7,0,623.1515444
2011,3,7,1,613.2464228
2011,3,7,2,613.1754044
2011,3,7,3,626.8988736
2011,3,7,4,665.6424572
2011,3,7,5,756.3411388
2011,3,7,6,887.3169528
2011,3,7,7,932.3152888
2011,3,7,8,889.8910336
2011,3,7,9,845.1150456
2011,3,7,10,807.4301436
2011,3,7,11,775.3110408
2011,3,7,12,755.722146
2011,3,7,13,744.4408564
2011,3,7,14,735.0710304
2011,3,7,15,732.7367388
2011,3,7,16,741.1249292
2011,3,7,17,787.3486944
2011,3,7,18,854.898922
2011,3,7,19,861.9064828
2011,3,7,20,836.129678
2011,3,7,21,782.9670868
2011,3,7,22,735.0615652
2011,3,7,23,685.6524292
2011,3,8,0,653.44813
2011,3,8,1,643.0843548
2011,3,8,2,641.407392
2011,3,8,3,647.260022
2011,3,8,4,673.8551152
2011,3,8,5,729.6956212
2011,3,8,6,843.5011316
2011,3,8,7,882.7146796
2011,3,8,8,857.3077772
2011,3,8,9,822.1819496
2011,3,8,10,800.2912804
2011,3,8,11,784.8551664
2011,3,8,12,768.8155652
2011,3,8,13,751.8355952
2011,3,8,14,733.3146412
2011,3,8,15,730.7269548
2011,3,8,16,736.7165292
2011,3,8,17,762.9099548
2011,3,8,18,810.5647004
2011,3,8,19,798.5335324
2011,3,8,20,779.7327544
2011,3,8,21,744.1781748
2011,3,8,22,714.5079764
2011,3,8,23,671.5983548
2011,3,9,0,636.8566088
2011,3,9,1,616.1136188
2011,3,9,2,611.3454364
2011,3,9,3,612.0625004
2011,3,9,4,624.425668
2011,3,9,5,663.9353676
2011,3,9,6,708.9687476
2011,3,9,7,743.6611736
2011,3,9,8,761.2078796
2011,3,9,9,765.2097368
2011,3,9,10,750.3294692
2011,3,9,11,734.5456056
2011,3,9,12,724.0304664
2011,3,9,13,705.1143988
2011,3,9,14,692.1488052
2011,3,9,15,681.4299612
2011,3,9,16,686.5782884
2011,3,9,17,718.418812
2011,3,9,18,757.5702736
2011,3,9,19,751.9730764
2011,3,9,20,728.5229776
2011,3,9,21,696.6281612
2011,3,9,22,641.5906404
2011,3,9,23,595.7815284
2011,3,10,0,581.1416012
2011,3,10,1,567.4850468
2011,3,10,2,551.305564
2011,3,10,3,546.8028736
2011,3,10,4,553.633868
2011,3,10,5,594.7966372
2011,3,10,6,664.8361108
2011,3,10,7,689.9424924
2011,3,10,8,715.497794
2011,3,10,9,740.2170156
2011,3,10,10,724.5480916
2011,3,10,11,706.9371092
2011,3,10,12,683.4740236
2011,3,10,13,669.9189144
2011,3,10,14,661.0927016
2011,3,10,15,662.6584992
2011,3,10,16,679.8163968
2011,3,10,17,716.3921428
2011,3,10,18,771.4133548
2011,3,10,19,782.7478508
2011,3,10,20,763.9842808
2011,3,10,21,728.6649264
2011,3,10,22,665.748596
2011,3,10,23,615.064896
2011,3,11,0,583.454428
2011,3,11,1,570.449438
2011,3,11,2,566.766736
2011,3,11,3,566.8977236
2011,3,11,4,586.2370488
2011,3,11,5,643.708904
2011,3,11,6,751.7551812
2011,3,11,7,804.0386892
2011,3,11,8,790.273692
2011,3,11,9,769.5447408
2011,3,11,10,746.1278548
2011,3,11,11,723.1449396
2011,3,11,12,704.139796
2011,3,11,13,685.4982944
2011,3,11,14,666.6261284
2011,3,11,15,656.6210428
2011,3,11,16,656.8522072
2011,3,11,17,681.9995264
2011,3,11,18,743.017206
2011,3,11,19,750.9231928
2011,3,11,20,736.3950556
2011,3,11,21,698.5298412
2011,3,11,22,653.5479204
2011,3,11,23,613.5353812
2011,3,12,0,576.8522708
2011,3,12,1,562.3258488
2011,3,12,2,554.9812096
2011,3,12,3,557.8908372
2011,3,12,4,565.2286424
2011,3,12,5,592.003034
2011,3,12,6,665.031854
2011,3,12,7,735.1539104
2011,3,12,8,762.8822792
2011,3,12,9,772.7589428
2011,3,12,10,772.4362004
2011,3,12,11,762.0391284
2011,3,12,12,744.36504
2011,3,12,13,725.4378532
2011,3,12,14,702.8129172
2011,3,12,15,685.6287828
2011,3,12,16,680.5953748
2011,3,12,17,706.7360952
2011,3,12,18,755.2222936
2011,3,12,19,758.2494048
2011,3,12,20,740.868438
2011,3,12,21,705.7373708
2011,3,12,22,655.3871468
2011,3,12,23,607.14059
2011,3,13,0,575.2078844
2011,3,13,1,553.9970288
2011,3,13,2,549.848586
2011,3,13,3,542.3923352
2011,3,13,4,549.5923172
2011,3,13,5,578.572412
2011,3,13,6,643.6254724
2011,3,13,7,699.630372
2011,3,13,8,722.579798
2011,3,13,9,729.748856
2011,3,13,10,739.6536864
2011,3,13,11,742.81011
2011,3,13,12,735.2440116
2011,3,13,13,728.8171824
2011,3,13,14,720.7453516
2011,3,13,15,721.6375556
2011,3,13,16,741.3726708
2011,3,13,17,765.7244984
2011,3,13,18,801.8601828
2011,3,13,19,799.645744
2011,3,13,20,765.234116
2011,3,13,21,700.1226848
2011,3,13,22,640.977206
2011,3,13,23,598.6289684
2011,3,14,0,575.4906044
2011,3,14,1,569.0600904
2011,3,14,2,570.4243228
2011,3,14,3,586.2592012
2011,3,14,4,631.037598
2011,3,14,5,720.6623972
2011,3,14,6,802.1370172
2011,3,14,7,819.5017472
2011,3,14,8,793.0209936
2011,3,14,9,769.1053472
2011,3,14,10,752.0214572
2011,3,14,11,734.94171
2011,3,14,12,715.4833708
2011,3,14,13,708.2284836
2011,3,14,14,702.3429356
2011,3,14,15,702.1880168
2011,3,14,16,712.295566
2011,3,14,17,739.4463724
2011,3,14,18,788.7369008
2011,3,14,19,793.0119752
2011,3,14,20,759.7915544
2011,3,14,21,695.8519984
2011,3,14,22,640.0473112
2011,3,14,23,600.2613612
2011,3,15,0,580.6587124
2011,3,15,1,572.1794596
2011,3,15,2,572.1543452
2011,3,15,3,587.7115956
2011,3,15,4,628.5849304
2011,3,15,5,712.412694
2011,3,15,6,786.0858628
2011,3,15,7,805.0185268
2011,3,15,8,787.1587728
2011,3,15,9,771.2303092
2011,3,15,10,744.067482
2011,3,15,11,746.8683632
2011,3,15,12,747.5436392
2011,3,15,13,755.3056348
2011,3,15,14,759.1822224
2011,3,15,15,767.6362672
2011,3,15,16,780.3256856
2011,3,15,17,792.1749068
2011,3,15,18,828.6724236
2011,3,15,19,828.1644416
2011,3,15,20,791.7381348
2011,3,15,21,729.7812884
2011,3,15,22,683.4178408
2011,3,15,23,645.3524152
2011,3,16,0,617.8186788
2011,3,16,1,605.1757804
2011,3,16,2,601.191982
2011,3,16,3,606.0315924
2011,3,16,4,648.3664172
2011,3,16,5,712.7383572
2011,3,16,6,752.110276
2011,3,16,7,768.7214764
2011,3,16,8,778.2414628
2011,3,16,9,778.0120132
2011,3,16,10,765.2965644
2011,3,16,11,745.070278
2011,3,16,12,724.9833252
2011,3,16,13,708.0212012
2011,3,16,14,701.0484924
2011,3,16,15,703.5695052
2011,3,16,16,718.7197032
2011,3,16,17,739.0747784
2011,3,16,18,777.017336
2011,3,16,19,785.2782212
2011,3,16,20,762.2380132
2011,3,16,21,717.9743764
2011,3,16,22,672.9114404
2011,3,16,23,638.3635652
2011,3,17,0,612.6943912
2011,3,17,1,601.7351356
2011,3,17,2,602.0442064
2011,3,17,3,614.456536
2011,3,17,4,651.245538
2011,3,17,5,709.9775676
2011,3,17,6,748.9290012
2011,3,17,7,761.9295428
2011,3,17,8,763.610366
2011,3,17,9,757.0815812
2011,3,17,10,737.5748436
2011,3,17,11,719.8398436
2011,3,17,12,704.4482244
2011,3,17,13,686.6016256
2011,3,17,14,679.7371996
2011,3,17,15,673.6957484
2011,3,17,16,677.7450552
2011,3,17,17,698.7126156
2011,3,17,18,751.1089376
2011,3,17,19,773.3670796
2011,3,17,20,746.879006
2011,3,17,21,701.151798
2011,3,17,22,647.4372852
2011,3,17,23,612.641578
2011,3,18,0,594.6376956
2011,3,18,1,588.1059504
2011,3,18,2,589.828386
2011,3,18,3,601.2751668
2011,3,18,4,639.8167668
2011,3,18,5,718.2789928
2011,3,18,6,814.3998508
2011,3,18,7,835.9237908
2011,3,18,8,822.5074896
2011,3,18,9,804.124334
2011,3,18,10,788.7379756
2011,3,18,11,777.1707668
2011,3,18,12,768.0863544
2011,3,18,13,756.3843504
2011,3,18,14,756.2913772
2011,3,18,15,758.2824796
2011,3,18,16,769.7459584
2011,3,18,17,785.548818
2011,3,18,18,822.6692408
2011,3,18,19,823.0824352
2011,3,18,20,803.9531308
2011,3,18,21,764.2111436
2011,3,18,22,716.5555432
2011,3,18,23,665.9792184
2011,3,19,0,632.3395524
2011,3,19,1,620.9044552
2011,3,19,2,617.484422
2011,3,19,3,617.1393988
2011,3,19,4,622.8134692
2011,3,19,5,661.7739228
2011,3,19,6,751.667076
2011,3,19,7,821.566388
2011,3,19,8,825.0286376
2011,3,19,9,800.3613184
2011,3,19,10,767.1131504
2011,3,19,11,739.7317508
2011,3,19,12,716.9181312
2011,3,19,13,699.4745604
2011,3,19,14,685.6862272
2011,3,19,15,676.500996
2011,3,19,16,685.7718168
2011,3,19,17,714.4073932
2011,3,19,18,769.511168
2011,3,19,19,786.9944412
2011,3,19,20,768.5881896
2011,3,19,21,726.0380584
2011,3,19,22,678.7731556
2011,3,19,23,644.300988
2011,3,20,0,622.955444
2011,3,20,1,618.7553044
2011,3,20,2,622.7112976
