Year,Month,Day,Hour,Wind
2010,1,4,5,5.37593336
2010,1,4,6,55.32731416
2010,1,4,7,38.75151964
2010,1,4,8,51.18336553
2010,1,4,9,85.67893792
2010,1,4,10,45.24743911
2010,1,4,11,15.3438098
2010,1,4,12,29.90362931
2010,1,4,13,7.839902816
2010,1,4,14,12.43184589
2010,1,4,15,11.75985422
2010,1,4,16,20.1597501
2010,1,4,17,26.43167235
2010,1,4,18,95.0868213
2010,1,4,19,84.89494764
2010,1,4,20,184.7977092
2010,1,4,21,268.0126777
2010,1,4,22,327.7079377
2010,1,4,23,253.788854
2010,1,5,0,221.3092566
2010,1,5,1,255.0208388
2010,1,5,2,205.1814566
2010,1,5,3,197.9015468
2010,1,5,4,198.5735385
2010,1,5,5,270.2526499
2010,1,5,6,253.6768554
2010,1,5,7,319.3080419
2010,1,5,8,403.195002
2010,1,5,9,502.4257719
2010,1,5,10,334.2038572
2010,1,5,11,195.4375774
2010,1,5,12,128.0144131
2010,1,5,13,114.3505825
2010,1,5,14,234.74909
2010,1,5,15,351.3396448
2010,1,5,16,427.1627049
2010,1,5,17,372.7313796
2010,1,5,18,332.2998808
2010,1,5,19,449.6744258
2010,1,5,20,512.2816497
2010,1,5,21,459.7543009
2010,1,5,22,457.5143286
2010,1,5,23,385.4992213
2010,1,6,0,405.4349742
2010,1,6,1,522.025529
2010,1,6,2,679.1595811
2010,1,6,3,741.766805
2010,1,6,4,640.5200601
2010,1,6,5,696.7433632
2010,1,6,6,724.6310175
2010,1,6,7,686.3274923
2010,1,6,8,681.1755561
2010,1,6,9,602.2165349
2010,1,6,10,674.6796367
2010,1,6,11,585.3047446
2010,1,6,12,460.6502898
2010,1,6,13,700.4393173
2010,1,6,14,769.4304621
2010,1,6,15,830.9176999
2010,1,6,16,814.3419054
2010,1,6,17,718.0230994
2010,1,6,18,602.5525307
2010,1,6,19,524.601497
2010,1,6,20,373.2913727
2010,1,6,21,286.1564528
2010,1,6,22,350.1076601
2010,1,6,23,290.0764042
2010,1,7,0,318.6360502
2010,1,7,1,281.7885069
2010,1,7,2,305.8682085
2010,1,7,3,482.1540232
2010,1,7,4,647.9119685
2010,1,7,5,336.6678267
2010,1,7,6,382.0272644
2010,1,7,7,212.1253705
2010,1,7,8,474.9861121
2010,1,7,9,489.0979371
2010,1,7,10,684.8715103
2010,1,7,11,579.9288112
2010,1,7,12,659.8958199
2010,1,7,13,1287.088045
2010,1,7,14,948.4042436
2010,1,7,15,498.2818233
2010,1,7,16,592.2486585
2010,1,7,17,482.0420246
2010,1,7,18,613.8643905
2010,1,7,19,487.417958
2010,1,7,20,401.6270214
2010,1,7,21,471.7381523
2010,1,7,22,345.515717
2010,1,7,23,108.4146561
2010,1,8,0,117.7105409
2010,1,8,1,95.31081853
2010,1,8,2,162.6219841
2010,1,8,3,138.5422826
2010,1,8,4,230.9411372
2010,1,8,5,171.8058703
2010,1,8,6,207.3094302
2010,1,8,7,234.8610887
2010,1,8,8,231.7251275
2010,1,8,9,208.0934205
2010,1,8,10,179.5337745
2010,1,8,11,196.4455649
2010,1,8,12,167.4379244
2010,1,8,13,127.1184242
2010,1,8,14,205.2934552
2010,1,8,15,275.8525805
2010,1,8,16,206.5254399
2010,1,8,17,54.43132527
2010,1,8,18,27.43965986
2010,1,8,19,7.951901428
2010,1,8,20,5.263934748
2010,1,8,21,0
2010,1,8,22,0
2010,1,8,23,1.903976398
2010,1,9,0,2.239972233
2010,1,9,1,0.67199167
2010,1,9,2,0.447994447
2010,1,9,3,0.335995835
2010,1,9,4,0.67199167
2010,1,9,5,0.447994447
2010,1,9,6,0.223997223
2010,1,9,7,1.119986117
2010,1,9,8,0
2010,1,9,9,0
2010,1,9,10,0
2010,1,9,11,0
2010,1,9,12,0
2010,1,9,13,0.111998612
2010,1,9,14,1.679979175
2010,1,9,15,0.447994447
2010,1,9,16,1.231984728
2010,1,9,17,6.271922253
2010,1,9,18,20.83174177
2010,1,9,19,29.11963903
2010,1,9,20,10.30387227
2010,1,9,21,9.855877826
2010,1,9,22,23.63170706
2010,1,9,23,6.04792503
2010,1,10,0,1.455981952
2010,1,10,1,0
2010,1,10,2,0
2010,1,10,3,0
2010,1,10,4,0
2010,1,10,5,0
2010,1,10,6,0.559993058
2010,1,10,7,0.447994447
2010,1,10,8,2.127973622
2010,1,10,9,13.66383062
2010,1,10,10,0.223997223
2010,1,10,11,7.055912535
2010,1,10,12,2.68796668
2010,1,10,13,0.335995835
2010,1,10,14,2.351970845
2010,1,10,15,17.91977787
2010,1,10,16,0.223997223
2010,1,10,17,3.695954185
2010,1,10,18,3.35995835
2010,1,10,19,3.695954185
2010,1,10,20,0
2010,1,10,21,0
2010,1,10,22,1.119986117
2010,1,10,23,3.135961127
2010,1,11,0,0
2010,1,11,1,0.223997223
2010,1,11,2,6.383920865
2010,1,11,3,5.487931971
2010,1,11,4,9.855877826
2010,1,11,5,1.791977787
2010,1,11,6,6.831915311
2010,1,11,7,11.31185978
2010,1,11,8,37.18353907
2010,1,11,9,22.62371956
2010,1,11,10,57.00729334
2010,1,11,11,73.24709203
2010,1,11,12,76.38305315
2010,1,11,13,67.53516283
2010,1,11,14,106.1746839
2010,1,11,15,145.4861966
2010,1,11,16,116.1425603
2010,1,11,17,170.7978828
2010,1,11,18,208.5414149
2010,1,11,19,268.796668
2010,1,11,20,331.6278891
2010,1,11,21,287.5004361
2010,1,11,22,287.2764389
2010,1,11,23,362.2035101
2010,1,12,0,421.2267785
2010,1,12,1,443.850498
2010,1,12,2,427.4987007
2010,1,12,3,374.635356
2010,1,12,4,397.5950714
2010,1,12,5,595.832614
2010,1,12,6,689.6874506
2010,1,12,7,493.3538844
2010,1,12,8,451.0184092
2010,1,12,9,317.7400613
2010,1,12,10,203.613476
2010,1,12,11,225.5652039
2010,1,12,12,364.2194851
2010,1,12,13,386.2832116
2010,1,12,14,466.8102134
2010,1,12,15,538.4893249
2010,1,12,16,337.0038225
2010,1,12,17,447.7704494
2010,1,12,18,451.2424064
2010,1,12,19,407.4509492
2010,1,12,20,261.6287568
2010,1,12,21,199.4695274
2010,1,12,22,127.2304228
2010,1,12,23,132.7183548
2010,1,13,0,163.1819772
2010,1,13,1,184.3497148
2010,1,13,2,210.8933858
2010,1,13,3,263.7567305
2010,1,13,4,346.6357031
2010,1,13,5,468.1541968
2010,1,13,6,435.0026077
2010,1,13,7,245.8369526
2010,1,13,8,130.366384
2010,1,13,9,73.0230948
2010,1,13,10,57.67928501
2010,1,13,11,83.88696014
2010,1,13,12,208.0934205
2010,1,13,13,609.6084433
2010,1,13,14,916.7086365
2010,1,13,15,1377.918919
2010,1,13,16,1968.823594
2010,1,13,17,2747.549941
2010,1,13,18,2893.036138
2010,1,13,19,2814.189115
2010,1,13,20,2576.416063
2010,1,13,21,2179.71698
2010,1,13,22,2020.00696
2010,1,13,23,1887.288605
2010,1,14,0,1963.895656
2010,1,14,1,2013.51104
2010,1,14,2,1995.255267
2010,1,14,3,1744.714372
2010,1,14,4,1519.149169
2010,1,14,5,1302.767851
2010,1,14,6,979.9878521
2010,1,14,7,696.2953687
2010,1,14,8,551.2571666
2010,1,14,9,370.3794088
2010,1,14,10,368.2514351
2010,1,14,11,222.3172442
2010,1,14,12,180.2057662
2010,1,14,13,173.5978481
2010,1,14,14,102.1427338
2010,1,14,15,54.20732804
2010,1,14,16,40.76749465
2010,1,14,17,60.4792503
2010,1,14,18,111.2146214
2010,1,14,19,138.430284
2010,1,14,20,173.9338439
2010,1,14,21,187.0376815
2010,1,14,22,191.7416232
2010,1,14,23,214.8133372
2010,1,15,0,279.2125389
2010,1,15,1,298.8122959
2010,1,15,2,376.2033366
2010,1,15,3,437.802573
2010,1,15,4,495.9298524
2010,1,15,5,581.1607959
2010,1,15,6,710.631191
2010,1,15,7,894.0849169
2010,1,15,8,1021.203341
2010,1,15,9,1168.369517
2010,1,15,10,1503.245366
2010,1,15,11,2006.455128
2010,1,15,12,2020.566953
2010,1,15,13,2418.274023
2010,1,15,14,2747.66194
2010,1,15,15,2534.752579
2010,1,15,16,2121.029708
2010,1,15,17,1266.928295
2010,1,15,18,1027.139268
2010,1,15,19,610.6164308
2010,1,15,20,683.8635228
2010,1,15,21,780.1823288
2010,1,15,22,1009.21949
2010,1,15,23,760.1345774
2010,1,16,0,628.7602059
2010,1,16,1,447.322455
2010,1,16,2,275.0685902
2010,1,16,3,184.573712
2010,1,16,4,126.334434
2010,1,16,5,65.85518366
2010,1,16,6,20.94374038
2010,1,16,7,20.94374038
2010,1,16,8,44.68744605
2010,1,16,9,58.5752739
2010,1,16,10,34.15957656
2010,1,16,11,5.151936136
2010,1,16,12,4.815940302
2010,1,16,13,20.04775149
2010,1,16,14,76.49505177
2010,1,16,15,169.3419008
2010,1,16,16,297.2443154
2010,1,16,17,357.051574
2010,1,16,18,534.9053693
2010,1,16,19,428.7306854
2010,1,16,20,196.8935593
2010,1,16,21,211.5653774
2010,1,16,22,294.4443501
2010,1,16,23,423.0187563
2010,1,17,0,448.2184439
2010,1,17,1,283.2444889
2010,1,17,2,370.0434129
2010,1,17,3,301.1642668
2010,1,17,4,114.2385839
2010,1,17,5,81.98298374
2010,1,17,6,80.97499623
2010,1,17,7,54.7673211
2010,1,17,8,48.60739746
2010,1,17,9,81.42299068
2010,1,17,10,91.05487128
2010,1,17,11,120.3985075
2010,1,17,12,150.9741285
2010,1,17,13,328.3799294
2010,1,17,14,537.8173332
2010,1,17,15,785.894258
2010,1,17,16,835.2856458
2010,1,17,17,856.2293862
2010,1,17,18,742.3267981
2010,1,17,19,501.7537802
2010,1,17,20,504.8897414
2010,1,17,21,523.7055081
2010,1,17,22,537.0333429
2010,1,17,23,468.378194
2010,1,18,0,550.5851749
2010,1,18,1,631.0001781
2010,1,18,2,888.2609891
2010,1,18,3,1132.193965
2010,1,18,4,1194.465193
2010,1,18,5,811.5419401
2010,1,18,6,684.1995186
2010,1,18,7,436.7945855
2010,1,18,8,288.8444195
2010,1,18,9,205.8534482
2010,1,18,10,242.0289998
2010,1,18,11,298.7002973
2010,1,18,12,429.8506716
2010,1,18,13,727.4309828
2010,1,18,14,959.1561103
2010,1,18,15,1439.742153
2010,1,18,16,1973.19154
2010,1,18,17,2194.612796
2010,1,18,18,1882.136669
2010,1,18,19,1849.76907
2010,1,18,20,1738.666447
2010,1,18,21,1579.628419
2010,1,18,22,1184.609316
2010,1,18,23,738.9668398
2010,1,19,0,508.0257025
2010,1,19,1,552.3771527
2010,1,19,2,469.3861815
2010,1,19,3,392.5551339
2010,1,19,4,475.5461051
2010,1,19,5,498.1698247
2010,1,19,6,618.0083392
2010,1,19,7,793.9581581
2010,1,19,8,694.7273881
2010,1,19,9,640.7440573
2010,1,19,10,734.2628981
2010,1,19,11,1072.610704
2010,1,19,12,1256.400426
2010,1,19,13,1487.901556
2010,1,19,14,1367.615047
2010,1,19,15,1229.520759
2010,1,19,16,1038.003133
2010,1,19,17,923.6525504
2010,1,19,18,712.8711632
2010,1,19,19,610.840428
2010,1,19,20,505.561733
2010,1,19,21,496.4898455
2010,1,19,22,375.8673407
2010,1,19,23,285.0364667
2010,1,20,0,335.8838364
2010,1,20,1,317.1800682
2010,1,20,2,327.1479447
2010,1,20,3,333.5318655
2010,1,20,4,351.7876392
2010,1,20,5,377.3233227
2010,1,20,6,426.6027118
2010,1,20,7,465.3542315
2010,1,20,8,496.8258413
2010,1,20,9,458.6343148
2010,1,20,10,564.0250083
2010,1,20,11,699.8793243
2010,1,20,12,731.2389355
2010,1,20,13,747.4787342
2010,1,20,14,746.2467495
2010,1,20,15,1150.33774
2010,1,20,16,963.860052
2010,1,20,17,1066.114784
2010,1,20,18,1291.455991
2010,1,20,19,1474.797718
2010,1,20,20,1312.399731
2010,1,20,21,1212.944964
2010,1,20,22,923.9885462
2010,1,20,23,694.5033909
2010,1,21,0,633.5761462
2010,1,21,1,552.8251472
2010,1,21,2,711.8631757
2010,1,21,3,842.7895528
2010,1,21,4,1033.075194
2010,1,21,5,1079.554618
2010,1,21,6,958.9321131
2010,1,21,7,757.8946051
2010,1,21,8,585.4167432
2010,1,21,9,404.5389853
2010,1,21,10,359.9635379
2010,1,21,11,304.1882293
2010,1,21,12,108.4146561
2010,1,21,13,72.79909758
2010,1,21,14,133.9503395
2010,1,21,15,226.68519
2010,1,21,16,526.1694776
2010,1,21,17,699.4313298
2010,1,21,18,709.3992063
2010,1,21,19,883.8930432
2010,1,21,20,997.4596355
2010,1,21,21,1020.419351
2010,1,21,22,1128.61001
2010,1,21,23,1215.74493
2010,1,22,0,891.0609544
2010,1,22,1,818.7098513
2010,1,22,2,629.0962017
2010,1,22,3,440.9385341
2010,1,22,4,336.2198322
2010,1,22,5,363.9954879
2010,1,22,6,209.101408
2010,1,22,7,109.6466408
2010,1,22,8,151.422123
2010,1,22,9,142.3502354
2010,1,22,10,192.5256134
2010,1,22,11,228.2531706
2010,1,22,12,187.2616787
2010,1,22,13,308.4441765
2010,1,22,14,454.3783675
2010,1,22,15,470.0581731
2010,1,22,16,627.6402198
2010,1,22,17,1180.24137
2010,1,22,18,1610.092041
2010,1,22,19,1969.831582
2010,1,22,20,2214.996543
2010,1,22,21,2394.194322
2010,1,22,22,2601.279754
2010,1,22,23,2523.440719
2010,1,23,0,2575.968068
2010,1,23,1,2429.249887
2010,1,23,2,2368.882635
2010,1,23,3,2370.674613
2010,1,23,4,2358.466764
2010,1,23,5,2250.836099
2010,1,23,6,2149.029361
2010,1,23,7,2153.621304
2010,1,23,8,2208.612622
2010,1,23,9,2081.718195
2010,1,23,10,1971.847557
2010,1,23,11,2088.998105
2010,1,23,12,2041.062699
2010,1,23,13,2178.484995
2010,1,23,14,2165.605155
2010,1,23,15,1758.826198
2010,1,23,16,1406.254568
2010,1,23,17,1305.567816
2010,1,23,18,1270.624249
2010,1,23,19,1413.982472
2010,1,23,20,921.9725712
2010,1,23,21,861.3813223
2010,1,23,22,767.8624816
2010,1,23,23,469.4981801
2010,1,24,0,208.3174177
2010,1,24,1,96.31880603
2010,1,24,2,122.3024839
2010,1,24,3,100.9107491
2010,1,24,4,84.78294903
2010,1,24,5,58.01528084
2010,1,24,6,79.51901428
2010,1,24,7,161.3899994
2010,1,24,8,205.4054538
2010,1,24,9,268.796668
2010,1,24,10,157.0220536
2010,1,24,11,142.1262382
2010,1,24,12,103.0387227
2010,1,24,13,74.9270712
2010,1,24,14,91.95086018
2010,1,24,15,131.2623729
2010,1,24,16,260.2847735
2010,1,24,17,392.3311367
2010,1,24,18,267.340686
2010,1,24,19,326.8119488
2010,1,24,20,266.2206999
2010,1,24,21,190.5096384
2010,1,24,22,139.4382715
2010,1,24,23,133.0543507
2010,1,25,0,97.55079076
2010,1,25,1,100.2387574
2010,1,25,2,74.59107537
2010,1,25,3,49.39138774
2010,1,25,4,47.82340718
2010,1,25,5,22.51172094
2010,1,25,6,19.93575288
2010,1,25,7,68.87914617
2010,1,25,8,83.88696014
2010,1,25,9,26.8796668
2010,1,25,10,7.951901428
2010,1,25,11,5.599930583
2010,1,25,12,12.76784173
2010,1,25,13,5.151936136
2010,1,25,14,6.383920865
2010,1,25,15,3.695954185
2010,1,25,16,25.87167929
2010,1,25,17,101.6947394
2010,1,25,18,121.7424909
2010,1,25,19,141.3422479
2010,1,25,20,268.6846694
2010,1,25,21,376.8753282
2010,1,25,22,347.9796864
2010,1,25,23,233.7411025
2010,1,26,0,184.7977092
2010,1,26,1,207.5334274
2010,1,26,2,198.9095343
2010,1,26,3,180.2057662
2010,1,26,4,116.5905547
2010,1,26,5,101.3587436
2010,1,26,6,99.45476716
2010,1,26,7,100.9107491
2010,1,26,8,92.84684907
2010,1,26,9,101.3587436
2010,1,26,10,71.00711979
2010,1,26,11,79.29501706
2010,1,26,12,110.3186325
2010,1,26,13,127.4544201
2010,1,26,14,129.1343992
2010,1,26,15,144.2542118
2010,1,26,16,145.2621993
2010,1,26,17,135.5183201
2010,1,26,18,121.7424909
2010,1,26,19,110.6546283
2010,1,26,20,67.08716839
2010,1,26,21,24.19170012
2010,1,26,22,25.98367791
2010,1,26,23,23.85570428
2010,1,27,0,24.30369873
2010,1,27,1,15.45580841
2010,1,27,2,6.607918088
2010,1,27,3,0.335995835
2010,1,27,4,0
2010,1,27,5,8.399895875
2010,1,27,6,24.19170012
2010,1,27,7,27.77565569
2010,1,27,8,24.19170012
2010,1,27,9,22.0637265
2010,1,27,10,76.55105107
2010,1,27,11,123.7584659
2010,1,27,12,107.9666616
2010,1,27,13,116.5905547
2010,1,27,14,156.2380633
2010,1,27,15,223.5492289
2010,1,27,16,305.3082154
2010,1,27,17,414.8428576
2010,1,27,18,683.7515242
2010,1,27,19,492.9058899
2010,1,27,20,209.7733996
2010,1,27,21,164.1899647
2010,1,27,22,131.3743715
2010,1,27,23,210.4453913
2010,1,28,0,321.8840099
2010,1,28,1,283.1324903
2010,1,28,2,131.9343645
2010,1,28,3,53.98333082
2010,1,28,4,56.89529472
2010,1,28,5,56.6712975
2010,1,28,6,128.2384104
2010,1,28,7,122.1904853
2010,1,28,8,95.0868213
2010,1,28,9,92.06285879
2010,1,28,10,55.55131138
2010,1,28,11,97.99878521
2010,1,28,12,54.99131833
2010,1,28,13,106.0626852
2010,1,28,14,242.7009915
2010,1,28,15,257.1488124
2010,1,28,16,392.4431353
2010,1,28,17,318.6360502
2010,1,28,18,323.5639891
2010,1,28,19,354.5876045
2010,1,28,20,279.6605333
2010,1,28,21,171.8058703
2010,1,28,22,214.3653427
2010,1,28,23,174.1578411
2010,1,29,0,148.9581535
2010,1,29,1,210.2213941
2010,1,29,2,271.2606374
2010,1,29,3,184.013719
2010,1,29,4,133.9503395
2010,1,29,5,191.7416232
2010,1,29,6,136.414309
2010,1,29,7,69.1031434
2010,1,29,8,41.88748076
2010,1,29,9,50.17537802
2010,1,29,10,48.15940302
2010,1,29,11,44.46344883
2010,1,29,12,25.98367791
2010,1,29,13,29.45563487
2010,1,29,14,60.92724474
2010,1,29,15,121.1824978
2010,1,29,16,83.10296985
2010,1,29,17,76.49505177
2010,1,29,18,111.6626158
2010,1,29,19,137.9822896
2010,1,29,20,193.533601
2010,1,29,21,127.0064256
2010,1,29,22,65.96718227
2010,1,29,23,109.310645
2010,1,30,0,100.5747533
2010,1,30,1,50.17537802
2010,1,30,2,30.35162376
2010,1,30,3,20.71974316
2010,1,30,4,5.151936136
2010,1,30,5,0.335995835
2010,1,30,6,0
2010,1,30,7,0.447994447
2010,1,30,8,0
2010,1,30,9,0
2010,1,30,10,0
2010,1,30,11,0
2010,1,30,12,0
2010,1,30,13,0
2010,1,30,14,0
2010,1,30,15,0
2010,1,30,16,0.111998612
2010,1,30,17,0.447994447
2010,1,30,18,0.67199167
2010,1,30,19,11.42385839
2010,1,30,20,34.94356684
2010,1,30,21,71.90310869
2010,1,30,22,114.798577
2010,1,30,23,185.3577023
2010,1,31,0,215.3733302
2010,1,31,1,313.0361196
2010,1,31,2,357.8355643
2010,1,31,3,355.1475976
2010,1,31,4,472.8581384
2010,1,31,5,603.1125238
2010,1,31,6,834.8376513
2010,1,31,7,940.0043477
2010,1,31,8,1237.248663
2010,1,31,9,1397.630675
2010,1,31,10,1490.477524
2010,1,31,11,1676.283221
2010,1,31,12,1917.752228
2010,1,31,13,1752.554275
2010,1,31,14,1283.280092
2010,1,31,15,1050.434979
2010,1,31,16,808.1819818
2010,1,31,17,579.0328223
2010,1,31,18,499.1778122
2010,1,31,19,457.9623231
2010,1,31,20,412.2668895
2010,1,31,21,298.9242945
2010,1,31,22,215.0373344
2010,1,31,23,122.5264812
2010,2,1,0,51.63135998
2010,2,1,1,27.21566263
2010,2,1,2,15.00781396
2010,2,1,3,14.11182507
2010,2,1,4,16.68779314
2010,2,1,5,34.83156823
2010,2,1,6,34.49557239
2010,2,1,7,35.27956267
2010,2,1,8,20.94374038
2010,2,1,9,16.68779314
2010,2,1,10,23.9677029
2010,2,1,11,45.47143634
2010,2,1,12,44.23945161
2010,2,1,13,79.96700873
2010,2,1,14,77.72703649
2010,2,1,15,60.03125585
2010,2,1,16,28.11165153
2010,2,1,17,18.47977092
2010,2,1,18,4.143948632
2010,2,1,19,2.351970845
2010,2,1,20,1.679979175
2010,2,1,21,3.583955573
2010,2,1,22,6.383920865
2010,2,1,23,14.67181813
2010,2,2,0,16.23979869
2010,2,2,1,38.75151964
2010,2,2,2,38.63952102
2010,2,2,3,67.199167
2010,2,2,4,81.87098513
2010,2,2,5,75.48706426
2010,2,2,6,57.56728639
2010,2,2,7,39.87150575
2010,2,2,8,12.20784867
2010,2,2,9,3.35995835
2010,2,2,10,0.111998612
2010,2,2,11,0
2010,2,2,12,0
2010,2,2,13,0
2010,2,2,14,11.31185978
2010,2,2,15,46.92741829
2010,2,2,16,69.1031434
2010,2,2,17,136.8623035
2010,2,2,18,186.3656898
2010,2,2,19,159.0380286
2010,2,2,20,207.4214288
2010,2,2,21,215.8213247
2010,2,2,22,283.3564875
2010,2,2,23,247.740929
2010,2,3,0,226.5731914
2010,2,3,1,229.2611581
2010,2,3,2,191.4056273
2010,2,3,3,132.942352
2010,2,3,4,110.0946353
2010,2,3,5,127.1184242
2010,2,3,6,119.9505131
2010,2,3,7,108.0786603
2010,2,3,8,36.06355296
2010,2,3,9,16.01580147
2010,2,3,10,15.45580841
2010,2,3,11,3.583955573
2010,2,3,12,6.04792503
2010,2,3,13,6.159923641
2010,2,3,14,6.271922253
2010,2,3,15,1.679979175
2010,2,3,16,9.631880603
2010,2,3,17,10.63986811
2010,2,3,18,11.98385145
2010,2,3,19,31.91960432
2010,2,3,20,27.55165847
2010,2,3,21,11.98385145
2010,2,3,22,6.159923641
2010,2,3,23,2.127973622
2010,2,4,0,8.73589171
2010,2,4,1,26.09567652
2010,2,4,2,55.43931277
2010,2,4,3,75.71106148
2010,2,4,4,82.76697402
2010,2,4,5,138.6542812
2010,2,4,6,304.5242251
2010,2,4,7,455.1623578
2010,2,4,8,551.9291583
2010,2,4,9,572.7609
2010,2,4,10,658.439838
2010,2,4,11,705.8152507
2010,2,4,12,902.3728142
2010,2,4,13,959.1561103
2010,2,4,14,930.3724671
2010,2,4,15,886.6930085
2010,2,4,16,939.4443546
2010,2,4,17,937.7643755
2010,2,4,18,916.0366448
2010,2,4,19,797.8781095
2010,2,4,20,726.4229952
2010,2,4,21,594.8246265
2010,2,4,22,440.7145369
2010,2,4,23,466.5862162
2010,2,5,0,376.7633296
2010,2,5,1,361.083524
2010,2,5,2,219.0692844
2010,2,5,3,150.5261341
2010,2,5,4,42.55947243
2010,2,5,5,18.92776537
2010,2,5,6,24.19170012
2010,2,5,7,27.43965986
2010,2,5,8,20.49574593
2010,2,5,9,29.56763348
2010,2,5,10,31.47160988
2010,2,5,11,60.81524613
2010,2,5,12,97.66278937
2010,2,5,13,105.6146908
2010,2,5,14,32.25560016
2010,2,5,15,26.20767513
2010,2,5,16,148.9581535
2010,2,5,17,406.8909562
2010,2,5,18,729.2229605
2010,2,5,19,1109.906242
2010,2,5,20,1260.656373
2010,2,5,21,1263.680335
2010,2,5,22,1326.623555
2010,2,5,23,1535.276969
2010,2,6,0,1268.496276
2010,2,6,1,1205.889052
2010,2,6,2,1142.161842
2010,2,6,3,947.7322519
2010,2,6,4,847.3814958
2010,2,6,5,742.1028009
2010,2,6,6,687.7834742
2010,2,6,7,652.1679157
2010,2,6,8,425.0347313
2010,2,6,9,260.9567652
2010,2,6,10,239.9010262
2010,2,6,11,197.4535524
2010,2,6,12,130.0303881
2010,2,6,13,147.5021716
2010,2,6,14,127.6784173
2010,2,6,15,111.7746144
2010,2,6,16,94.30283102
2010,2,6,17,99.00677271
2010,2,6,18,73.24709203
2010,2,6,19,54.99131833
2010,2,6,20,51.07136692
2010,2,6,21,43.34346271
2010,2,6,22,37.29553768
2010,2,6,23,32.47959738
2010,2,7,0,44.46344883
2010,2,7,1,46.25542662
2010,2,7,2,44.127453
2010,2,7,3,35.39156129
2010,2,7,4,11.31185978
2010,2,7,5,6.383920865
2010,2,7,6,6.607918088
2010,2,7,7,1.231984728
2010,2,7,8,0.223997223
2010,2,7,9,0
2010,2,7,10,4.255947243
2010,2,7,11,22.84771678
2010,2,7,12,28.11165153
2010,2,7,13,25.42368485
2010,2,7,14,30.46362237
2010,2,7,15,23.51970845
2010,2,7,16,15.79180424
2010,2,7,17,2.911963903
2010,2,7,18,0.559993058
2010,2,7,19,1.679979175
2010,2,7,20,1.567980563
2010,2,7,21,3.807952797
2010,2,7,22,0.335995835
2010,2,7,23,1.679979175
2010,2,8,0,4.927938913
2010,2,8,1,5.263934748
2010,2,8,2,0.335995835
2010,2,8,3,0.67199167
2010,2,8,4,1.231984728
2010,2,8,5,0.111998612
2010,2,8,6,0
2010,2,8,7,0.111998612
2010,2,8,8,0.111998612
2010,2,8,9,0
2010,2,8,10,0
2010,2,8,11,0
2010,2,8,12,0
2010,2,8,13,0
2010,2,8,14,2.351970845
2010,2,8,15,9.631880603
2010,2,8,16,63.27921559
2010,2,8,17,151.7581188
2010,2,8,18,221.7572511
2010,2,8,19,232.9571123
2010,2,8,20,261.9647527
2010,2,8,21,288.9564181
2010,2,8,22,254.4608457
2010,2,8,23,193.1976051
2010,2,9,0,140.3342604
2010,2,9,1,87.13491987
2010,2,9,2,74.81507259
2010,2,9,3,77.50303927
2010,2,9,4,87.3589171
2010,2,9,5,73.13509342
2010,2,9,6,68.2071545
2010,2,9,7,54.87931971
2010,2,9,8,29.34363626
2010,2,9,9,23.29571123
2010,2,9,10,20.49574593
2010,2,9,11,12.20784867
2010,2,9,12,10.5278695
2010,2,9,13,16.57579453
2010,2,9,14,22.39972233
2010,2,9,15,2.463969457
2010,2,9,16,0.783990282
2010,2,9,17,0.335995835
2010,2,9,18,10.5278695
2010,2,9,19,9.40788338
2010,2,9,20,9.183886156
2010,2,9,21,6.271922253
2010,2,9,22,0
2010,2,9,23,0
2010,2,10,0,0
2010,2,10,1,0.895988893
2010,2,10,2,3.471956962
2010,2,10,3,7.951901428
2010,2,10,4,8.959888933
2010,2,10,5,16.79979175
2010,2,10,6,30.91161682
2010,2,10,7,43.00746688
2010,2,10,8,52.41535026
2010,2,10,9,45.80743217
2010,2,10,10,22.17572511
2010,2,10,11,72.46310175
2010,2,10,12,295.0043431
2010,2,10,13,314.0441071
2010,2,10,14,194.2055926
2010,2,10,15,126.4464326
2010,2,10,16,149.966141
2010,2,10,17,140.6702562
2010,2,10,18,53.7593336
2010,2,10,19,46.25542662
2010,2,10,20,77.16704344
2010,2,10,21,83.77496152
2010,2,10,22,157.470048
2010,2,10,23,290.5243987
2010,2,11,0,323.4519905
2010,2,11,1,354.1396101
2010,2,11,2,346.4117059
2010,2,11,3,410.1389159
2010,2,11,4,359.067549
2010,2,11,5,254.6848429
2010,2,11,6,199.3575288
2010,2,11,7,193.8695968
2010,2,11,8,194.3175912
2010,2,11,9,198.2375426
2010,2,11,10,215.149333
2010,2,11,11,145.3741979
2010,2,11,12,122.5264812
2010,2,11,13,103.822713
2010,2,11,14,131.5983687
2010,2,11,15,188.3816648
2010,2,11,16,343.0517475
2010,2,11,17,400.8430311
2010,2,11,18,675.2396297
2010,2,11,19,593.9286376
2010,2,11,20,486.7459663
2010,2,11,21,563.2410181
2010,2,11,22,592.0246613
2010,2,11,23,1130.289989
2010,2,12,0,1602.92413
2010,2,12,1,2010.151082
2010,2,12,2,1825.913366
2010,2,12,3,1563.948613
2010,2,12,4,1283.392091
2010,2,12,5,830.3577069
2010,2,12,6,380.123288
2010,2,12,7,152.9901035
2010,2,12,8,113.5665922
2010,2,12,9,200.3655163
2010,2,12,10,272.268625
2010,2,12,11,338.4598044
2010,2,12,12,610.1684363
2010,2,12,13,806.6140012
